timestamp_monotonic_ms,timestamp_device_ms,source,rssi,rtt_ms,mac_address,ssid,csi_amp,csi_phase
4411246.62133,1769347814226.6558,linux_poll,-100.0,11.6,router,,[],[]
4411295.090275,1769347814275.1248,linux_poll,-100.0,11.5,router,,[],[]
4411347.073613,1769347814327.109,linux_poll,-100.0,11.9,router,,[],[]
4411391.091980999,1769347814371.1272,linux_poll,-100.0,11.3,router,,[],[]
4411445.603135,1769347814425.638,linux_poll,-100.0,11.4,router,,[],[]
4411496.749585,1769347814476.785,linux_poll,-100.0,11.1,router,,[],[]
4411541.975424,1769347814522.012,linux_poll,-100.0,11.0,router,,[],[]
4411593.321592,1769347814573.3572,linux_poll,-100.0,11.4,router,,[],[]
4411644.709629,1769347814624.746,linux_poll,-100.0,11.1,router,,[],[]
4411693.212907,1769347814673.2485,linux_poll,-100.0,11.6,router,,[],[]
4411746.589008001,1769347814726.623,linux_poll,-100.0,11.2,router,,[],[]
4411796.6253,1769347814776.6604,linux_poll,-100.0,11.3,router,,[],[]
4411845.673644001,1769347814825.7078,linux_poll,-100.0,11.1,router,,[],[]
4411896.575779,1769347814876.6108,linux_poll,-100.0,11.1,router,,[],[]
4411945.759586001,1769347814925.7952,linux_poll,-100.0,11.3,router,,[],[]
4411996.995197,1769347814977.0308,linux_poll,-100.0,11.2,router,,[],[]
4412047.319647,1769347815027.3533,linux_poll,-100.0,11.3,router,,[],[]
4412096.562030001,1769347815076.5972,linux_poll,-100.0,11.4,router,,[],[]
4412146.592991,1769347815126.6277,linux_poll,-100.0,11.5,router,,[],[]
4412197.212612,1769347815177.2473,linux_poll,-100.0,11.6,router,,[],[]
4412249.48924,1769347815229.5227,linux_poll,-100.0,11.3,router,,[],[]
4412299.201603,1769347815279.236,linux_poll,-100.0,11.1,router,,[],[]
4412346.579902,1769347815326.615,linux_poll,-100.0,11.3,router,,[],[]
4412397.789294,1769347815377.8242,linux_poll,-100.0,11.4,router,,[],[]
4412445.774546,1769347815425.8076,linux_poll,-100.0,11.6,router,,[],[]
4412498.43027,1769347815478.4653,linux_poll,-100.0,11.2,router,,[],[]
4412549.191476,1769347815529.2266,linux_poll,-100.0,11.5,router,,[],[]
4412597.283346999,1769347815577.319,linux_poll,-100.0,11.3,router,,[],[]
4412649.663302,1769347815629.6975,linux_poll,-100.0,11.3,router,,[],[]
4412700.477411,1769347815680.513,linux_poll,-100.0,11.4,router,,[],[]
4412746.351400999,1769347815726.3872,linux_poll,-100.0,11.5,router,,[],[]
4412794.861912,1769347815774.8967,linux_poll,-100.0,11.3,router,,[],[]
4412849.802476999,1769347815829.8372,linux_poll,-100.0,11.2,router,,[],[]
4412898.858992,1769347815878.893,linux_poll,-100.0,11.3,router,,[],[]
4412949.798585,1769347815929.833,linux_poll,-100.0,11.3,router,,[],[]
4412997.948847,1769347815977.984,linux_poll,-100.0,11.7,router,,[],[]
4413049.436387001,1769347816029.471,linux_poll,-100.0,11.2,router,,[],[]
4413101.3494299995,1769347816081.3838,linux_poll,-100.0,11.1,router,,[],[]
4413149.630845,1769347816129.6665,linux_poll,-100.0,11.4,router,,[],[]
4413197.6228060005,1769347816177.6577,linux_poll,-100.0,11.3,router,,[],[]
4413248.405599,1769347816228.442,linux_poll,-100.0,11.2,router,,[],[]
4413299.458626,1769347816279.4934,linux_poll,-100.0,11.2,router,,[],[]
4413348.385508,1769347816328.4211,linux_poll,-100.0,11.2,router,,[],[]
4413401.80915,1769347816381.8442,linux_poll,-100.0,11.5,router,,[],[]
4413450.676628,1769347816430.7112,linux_poll,-100.0,11.4,router,,[],[]
4413501.802816,1769347816481.8374,linux_poll,-100.0,11.3,router,,[],[]
4413546.574433001,1769347816526.6094,linux_poll,-100.0,11.5,router,,[],[]
4413601.894421,1769347816581.9285,linux_poll,-100.0,11.4,router,,[],[]
4413651.356245,1769347816631.3933,linux_poll,-100.0,11.2,router,,[],[]
4413703.387876,1769347816683.4243,linux_poll,-100.0,11.1,router,,[],[]
4413751.757979999,1769347816731.7937,linux_poll,-100.0,11.0,router,,[],[]
4413803.588273999,1769347816783.6228,linux_poll,-100.0,11.3,router,,[],[]
4413852.6716599995,1769347816832.707,linux_poll,-100.0,11.1,router,,[],[]
4413903.450992,1769347816883.4856,linux_poll,-100.0,11.8,router,,[],[]
4413950.47077,1769347816930.506,linux_poll,-100.0,10.7,router,,[],[]
4414001.382630999,1769347816981.4167,linux_poll,-100.0,11.0,router,,[],[]
4414051.488004,1769347817031.5227,linux_poll,-100.0,11.4,router,,[],[]
4414102.789587,1769347817082.824,linux_poll,-100.0,11.1,router,,[],[]
4414150.588429,1769347817130.624,linux_poll,-100.0,11.2,router,,[],[]
4414204.437822,1769347817184.4727,linux_poll,-100.0,11.5,router,,[],[]
4414250.556717,1769347817230.592,linux_poll,-100.0,11.3,router,,[],[]
4414303.780645,1769347817283.8152,linux_poll,-100.0,11.4,router,,[],[]
4414350.717292,1769347817330.7537,linux_poll,-100.0,11.4,router,,[],[]
4414401.6168019995,1769347817381.6514,linux_poll,-100.0,11.4,router,,[],[]
4414453.6989939995,1769347817433.7327,linux_poll,-100.0,11.4,router,,[],[]
4414501.783149,1769347817481.8179,linux_poll,-100.0,11.0,router,,[],[]
4414554.324032,1769347817534.3596,linux_poll,-100.0,11.1,router,,[],[]
4414603.451362,1769347817583.4863,linux_poll,-100.0,11.3,router,,[],[]
4414653.747412,1769347817633.7832,linux_poll,-100.0,11.7,router,,[],[]
4414704.80452,1769347817684.8398,linux_poll,-100.0,11.3,router,,[],[]
4414754.754507001,1769347817734.79,linux_poll,-100.0,12.1,router,,[],[]
4414804.7072910005,1769347817784.7417,linux_poll,-100.0,11.1,router,,[],[]
4414854.85613,1769347817834.8909,linux_poll,-100.0,11.4,router,,[],[]
4414904.406300999,1769347817884.4414,linux_poll,-100.0,11.4,router,,[],[]
4414954.381298,1769347817934.417,linux_poll,-100.0,11.4,router,,[],[]
4415002.628215,1769347817982.6626,linux_poll,-100.0,11.3,router,,[],[]
4415053.58928,1769347818033.6248,linux_poll,-100.0,11.1,router,,[],[]
4415106.24207,1769347818086.2766,linux_poll,-100.0,11.4,router,,[],[]
4415155.539767,1769347818135.5754,linux_poll,-100.0,11.2,router,,[],[]
4415206.087952,1769347818186.122,linux_poll,-100.0,10.9,router,,[],[]
4415255.267175,1769347818235.3008,linux_poll,-100.0,11.1,router,,[],[]
4415305.615959,1769347818285.65,linux_poll,-100.0,11.4,router,,[],[]
4415349.624674,1769347818329.6575,linux_poll,-100.0,11.4,router,,[],[]
4415407.714893,1769347818387.7495,linux_poll,-100.0,11.5,router,,[],[]
4415455.743162,1769347818435.7766,linux_poll,-100.0,10.8,router,,[],[]
4415505.658115,1769347818485.692,linux_poll,-100.0,11.5,router,,[],[]
4415555.146643,1769347818535.1814,linux_poll,-100.0,11.0,router,,[],[]
4415607.200229,1769347818587.2341,linux_poll,-100.0,11.2,router,,[],[]
4415656.025653999,1769347818636.0417,linux_poll,-100.0,11.2,router,,[],[]
4415707.361476,1769347818687.3955,linux_poll,-100.0,11.4,router,,[],[]
4415757.664939,1769347818737.6992,linux_poll,-100.0,11.1,router,,[],[]
4415806.630128,1769347818786.666,linux_poll,-100.0,11.4,router,,[],[]
4415856.533492001,1769347818836.5686,linux_poll,-100.0,11.4,router,,[],[]
4415907.026963,1769347818887.062,linux_poll,-100.0,11.1,router,,[],[]
4415957.621413,1769347818937.6575,linux_poll,-100.0,11.2,router,,[],[]
4416005.555261999,1769347818985.5889,linux_poll,-100.0,11.1,router,,[],[]
4416055.205963,1769347819035.2402,linux_poll,-100.0,11.4,router,,[],[]
4416109.64633,1769347819089.681,linux_poll,-100.0,11.1,router,,[],[]
4416159.095727,1769347819139.131,linux_poll,-100.0,11.1,router,,[],[]
4416207.233951,1769347819187.2703,linux_poll,-100.0,11.5,router,,[],[]
4416257.595637,1769347819237.6313,linux_poll,-100.0,11.1,router,,[],[]
4416307.219597,1769347819287.254,linux_poll,-100.0,11.0,router,,[],[]
4416359.306811,1769347819339.3403,linux_poll,-100.0,11.6,router,,[],[]
4416406.228858,1769347819386.265,linux_poll,-100.0,11.3,router,,[],[]
4416457.505219,1769347819437.5396,linux_poll,-100.0,11.0,router,,[],[]
4416510.427806,1769347819490.4617,linux_poll,-100.0,11.9,router,,[],[]
4416558.801495,1769347819538.8362,linux_poll,-100.0,11.3,router,,[],[]
4416608.210868,1769347819588.2449,linux_poll,-100.0,11.1,router,,[],[]
4416658.253002,1769347819638.2866,linux_poll,-100.0,11.3,router,,[],[]
4416709.630177,1769347819689.6638,linux_poll,-100.0,11.2,router,,[],[]
4416761.083696,1769347819741.1194,linux_poll,-100.0,11.4,router,,[],[]
4416808.633477,1769347819788.6692,linux_poll,-100.0,11.3,router,,[],[]
4416860.072213001,1769347819840.1072,linux_poll,-100.0,11.1,router,,[],[]
4416911.280542,1769347819891.3152,linux_poll,-100.0,11.6,router,,[],[]
4416961.331775,1769347819941.3662,linux_poll,-100.0,11.5,router,,[],[]
4417009.6682319995,1769347819989.7021,linux_poll,-100.0,11.4,router,,[],[]
4417060.223296,1769347820040.2583,linux_poll,-100.0,11.2,router,,[],[]
4417111.2125039995,1769347820091.2463,linux_poll,-100.0,11.1,router,,[],[]
4417158.233597,1769347820138.2683,linux_poll,-100.0,11.3,router,,[],[]
4417210.3143730005,1769347820190.3486,linux_poll,-100.0,11.8,router,,[],[]
4417261.630897,1769347820241.6653,linux_poll,-100.0,11.3,router,,[],[]
4417311.663345,1769347820291.6975,linux_poll,-100.0,11.5,router,,[],[]
4417362.097786999,1769347820342.1328,linux_poll,-100.0,11.4,router,,[],[]
4417410.596585,1769347820390.6316,linux_poll,-100.0,11.2,router,,[],[]
4417460.577533999,1769347820440.612,linux_poll,-100.0,11.4,router,,[],[]
4417511.740699001,1769347820491.7764,linux_poll,-100.0,11.4,router,,[],[]
4417564.250616999,1769347820544.286,linux_poll,-100.0,11.5,router,,[],[]
4417611.550179,1769347820591.5857,linux_poll,-100.0,11.2,router,,[],[]
4417661.878392001,1769347820641.9143,linux_poll,-100.0,11.3,router,,[],[]
4417712.8321589995,1769347820692.8677,linux_poll,-100.0,11.1,router,,[],[]
4417761.403423,1769347820741.4382,linux_poll,-100.0,11.4,router,,[],[]
4417812.847581,1769347820792.8828,linux_poll,-100.0,11.4,router,,[],[]
4417862.387816,1769347820842.4226,linux_poll,-100.0,11.0,router,,[],[]
4417913.694038,1769347820893.7275,linux_poll,-100.0,11.5,router,,[],[]
4417962.522717,1769347820942.5571,linux_poll,-100.0,11.1,router,,[],[]
4418012.421253,1769347820992.457,linux_poll,-100.0,11.6,router,,[],[]
4418061.86243,1769347821041.897,linux_poll,-100.0,11.1,router,,[],[]
4418110.451454001,1769347821090.4873,linux_poll,-100.0,11.2,router,,[],[]
4418163.861127,1769347821143.8967,linux_poll,-100.0,11.5,router,,[],[]
4418212.4732530005,1769347821192.5083,linux_poll,-100.0,11.3,router,,[],[]
4418260.856866,1769347821240.892,linux_poll,-100.0,11.2,router,,[],[]
4418314.81731,1769347821294.8508,linux_poll,-100.0,11.4,router,,[],[]
4418363.842726001,1769347821343.879,linux_poll,-100.0,11.1,router,,[],[]
4418413.572888,1769347821393.609,linux_poll,-100.0,12.2,router,,[],[]
4418461.990844,1769347821442.0256,linux_poll,-100.0,11.2,router,,[],[]
4418514.8864009995,1769347821494.9214,linux_poll,-100.0,11.4,router,,[],[]
4418569.37034,1769347821549.407,linux_poll,-100.0,11.3,router,,[],[]
4418611.876203,1769347821591.9133,linux_poll,-100.0,11.5,router,,[],[]
4418661.334946,1769347821641.3699,linux_poll,-100.0,11.4,router,,[],[]
4418714.893708999,1769347821694.9292,linux_poll,-100.0,11.2,router,,[],[]
4418763.451344,1769347821743.486,linux_poll,-100.0,11.5,router,,[],[]
4418814.618613,1769347821794.6543,linux_poll,-100.0,11.1,router,,[],[]
4418864.845973,1769347821844.8804,linux_poll,-100.0,11.6,router,,[],[]
4418915.7146890005,1769347821895.7495,linux_poll,-100.0,11.5,router,,[],[]
4418962.684272,1769347821942.7178,linux_poll,-100.0,11.3,router,,[],[]
4419011.340035999,1769347821991.3752,linux_poll,-100.0,11.0,router,,[],[]
4419065.85981,1769347822045.8943,linux_poll,-100.0,11.1,router,,[],[]
4419113.932282,1769347822093.9678,linux_poll,-100.0,11.5,router,,[],[]
4419163.373167,1769347822143.4084,linux_poll,-100.0,11.0,router,,[],[]
4419215.284798,1769347822195.3196,linux_poll,-100.0,11.5,router,,[],[]
4419265.749241,1769347822245.7834,linux_poll,-100.0,11.2,router,,[],[]
4419316.83304,1769347822296.8677,linux_poll,-100.0,11.4,router,,[],[]
4419361.368549,1769347822341.4036,linux_poll,-100.0,11.1,router,,[],[]
4419414.517690999,1769347822394.5535,linux_poll,-100.0,11.3,router,,[],[]
4419463.492943,1769347822443.5278,linux_poll,-100.0,11.4,router,,[],[]
4419515.255547,1769347822495.2903,linux_poll,-100.0,11.2,router,,[],[]
4419566.40205,1769347822546.4377,linux_poll,-100.0,11.4,router,,[],[]
4419615.843124,1769347822595.8782,linux_poll,-100.0,11.1,router,,[],[]
4419665.9118139995,1769347822645.947,linux_poll,-100.0,11.4,router,,[],[]
4419714.707878,1769347822694.742,linux_poll,-100.0,11.4,router,,[],[]
4419766.795386,1769347822746.83,linux_poll,-100.0,11.3,router,,[],[]
4419813.985646,1769347822794.0203,linux_poll,-100.0,11.1,router,,[],[]
4419868.219337,1769347822848.254,linux_poll,-100.0,11.4,router,,[],[]
4419917.116206001,1769347822897.1511,linux_poll,-100.0,11.2,router,,[],[]
4419968.320153,1769347822948.3555,linux_poll,-100.0,11.4,router,,[],[]
4420015.533774,1769347822995.5698,linux_poll,-100.0,11.0,router,,[],[]
4420067.646018,1769347823047.6807,linux_poll,-100.0,11.1,router,,[],[]
4420119.200199001,1769347823099.2356,linux_poll,-100.0,11.1,router,,[],[]
4420168.610992,1769347823148.646,linux_poll,-100.0,11.2,router,,[],[]
4420217.525428,1769347823197.561,linux_poll,-100.0,10.8,router,,[],[]
4420268.279396,1769347823248.314,linux_poll,-100.0,11.4,router,,[],[]
4420319.807387,1769347823299.842,linux_poll,-100.0,11.2,router,,[],[]
4420368.874556,1769347823348.9087,linux_poll,-100.0,11.2,router,,[],[]
4420415.724567001,1769347823395.761,linux_poll,-100.0,11.5,router,,[],[]
4420468.853098,1769347823448.8882,linux_poll,-100.0,11.5,router,,[],[]
4420518.792824999,1769347823498.828,linux_poll,-100.0,11.4,router,,[],[]
4420568.432147,1769347823548.467,linux_poll,-100.0,11.0,router,,[],[]
4420618.320228,1769347823598.3545,linux_poll,-100.0,11.4,router,,[],[]
4420670.62286,1769347823650.6577,linux_poll,-100.0,11.5,router,,[],[]
4420720.777832,1769347823700.8125,linux_poll,-100.0,13.2,router,,[],[]
4420766.8849760005,1769347823746.92,linux_poll,-100.0,11.2,router,,[],[]
4420819.286102,1769347823799.3215,linux_poll,-100.0,10.9,router,,[],[]
4420869.444176,1769347823849.479,linux_poll,-100.0,11.3,router,,[],[]
4420919.399947,1769347823899.436,linux_poll,-100.0,11.2,router,,[],[]
4420968.730803,1769347823948.7646,linux_poll,-100.0,11.5,router,,[],[]
4421013.393347,1769347823993.4287,linux_poll,-100.0,11.3,router,,[],[]
4421066.404107001,1769347824046.4395,linux_poll,-100.0,11.2,router,,[],[]
4421117.8201049995,1769347824097.8552,linux_poll,-100.0,11.5,router,,[],[]
4421168.895886,1769347824148.931,linux_poll,-100.0,11.2,router,,[],[]
4421220.382976,1769347824200.418,linux_poll,-100.0,11.1,router,,[],[]
4421270.595633,1769347824250.6316,linux_poll,-100.0,11.2,router,,[],[]
4421320.677653,1769347824300.7136,linux_poll,-100.0,11.5,router,,[],[]
4421371.043139,1769347824351.0789,linux_poll,-100.0,11.6,router,,[],[]
4421418.789733999,1769347824398.8252,linux_poll,-100.0,11.0,router,,[],[]
4421471.432303,1769347824451.4678,linux_poll,-100.0,11.1,router,,[],[]
4421518.836186999,1769347824498.8708,linux_poll,-100.0,11.2,router,,[],[]
4421571.491043,1769347824551.5266,linux_poll,-100.0,11.3,router,,[],[]
4421622.820536001,1769347824602.8555,linux_poll,-100.0,11.2,router,,[],[]
4421671.511666,1769347824651.547,linux_poll,-100.0,11.0,router,,[],[]
4421718.535224,1769347824698.5684,linux_poll,-100.0,11.0,router,,[],[]
4421772.396708,1769347824752.4297,linux_poll,-100.0,11.1,router,,[],[]
4421820.382130001,1769347824800.4167,linux_poll,-100.0,11.4,router,,[],[]
4421872.799485,1769347824852.8335,linux_poll,-100.0,11.3,router,,[],[]
4421923.927635,1769347824903.9622,linux_poll,-100.0,11.5,router,,[],[]
4421970.998655,1769347824951.034,linux_poll,-100.0,11.2,router,,[],[]
4422015.360731,1769347824995.3958,linux_poll,-100.0,11.2,router,,[],[]
4422072.733122,1769347825052.768,linux_poll,-100.0,11.0,router,,[],[]
4422121.269669,1769347825101.305,linux_poll,-100.0,10.9,router,,[],[]
4422172.810516999,1769347825152.8464,linux_poll,-100.0,11.4,router,,[],[]
4422220.871460999,1769347825200.906,linux_poll,-100.0,11.0,router,,[],[]
4422272.814783,1769347825252.8489,linux_poll,-100.0,11.3,router,,[],[]
4422323.743131,1769347825303.777,linux_poll,-100.0,11.4,router,,[],[]
4422371.639998,1769347825351.675,linux_poll,-100.0,11.1,router,,[],[]
4422421.5953009995,1769347825401.629,linux_poll,-100.0,11.4,router,,[],[]
4422471.508338,1769347825451.5437,linux_poll,-100.0,11.4,router,,[],[]
4422524.810215,1769347825504.8445,linux_poll,-100.0,11.6,router,,[],[]
4422573.947885999,1769347825553.984,linux_poll,-100.0,11.3,router,,[],[]
4422620.661267,1769347825600.697,linux_poll,-100.0,11.4,router,,[],[]
4422671.851480001,1769347825651.8872,linux_poll,-100.0,11.3,router,,[],[]
4422730.351061,1769347825710.3867,linux_poll,-100.0,16.9,router,,[],[]
4422774.356867,1769347825754.3918,linux_poll,-100.0,11.5,router,,[],[]
4422823.860897,1769347825803.8955,linux_poll,-100.0,11.3,router,,[],[]
4422870.5569710005,1769347825850.5913,linux_poll,-100.0,11.3,router,,[],[]
4422925.210425,1769347825905.244,linux_poll,-100.0,11.3,router,,[],[]
4422975.073099,1769347825955.108,linux_poll,-100.0,11.2,router,,[],[]
4423023.185605001,1769347826003.2205,linux_poll,-100.0,11.1,router,,[],[]
4423072.969464,1769347826053.0059,linux_poll,-100.0,11.6,router,,[],[]
4423125.972200001,1769347826106.0059,linux_poll,-100.0,11.4,router,,[],[]
4423174.552712999,1769347826154.5881,linux_poll,-100.0,11.2,router,,[],[]
4423223.719658,1769347826203.754,linux_poll,-100.0,11.5,router,,[],[]
4423274.209567,1769347826254.2434,linux_poll,-100.0,11.2,router,,[],[]
4423325.222064,1769347826305.2566,linux_poll,-100.0,11.3,router,,[],[]
4423374.625270001,1769347826354.6602,linux_poll,-100.0,11.3,router,,[],[]
4423426.688263,1769347826406.7234,linux_poll,-100.0,11.5,router,,[],[]
4423474.231946,1769347826454.2651,linux_poll,-100.0,11.2,router,,[],[]
4423523.83555,1769347826503.8708,linux_poll,-100.0,11.4,router,,[],[]
4423575.981553,1769347826556.0183,linux_poll,-100.0,11.3,router,,[],[]
4423625.623674,1769347826605.6587,linux_poll,-100.0,11.3,router,,[],[]
4423666.226156,1769347826646.2603,linux_poll,-100.0,11.5,router,,[],[]
