frame_index,timestamp_monotonic_ms,timestamp_wall_ms
56,4405202.476007,1769347808182.524
57,4405238.397285,1769347808218.444
58,4405270.401496,1769347808250.4485
59,4405302.285914999,1769347808282.332
60,4405338.3661239995,1769347808318.4128
61,4405402.33259,1769347808382.3794
62,4405438.376083,1769347808418.4226
63,4405470.36219,1769347808450.4082
64,4405502.244084001,1769347808482.2896
65,4405570.395769999,1769347808550.4421
66,4405602.418124,1769347808582.466
67,4405638.388777,1769347808618.4353
68,4405670.313906999,1769347808650.3596
69,4405738.593165,1769347808718.64
70,4405770.2678229995,1769347808750.313
71,4405802.315942,1769347808782.3623
72,4405838.202707,1769347808818.2488
73,4405870.261201,1769347808850.3066
74,4405938.323824,1769347808918.369
75,4405970.074401,1769347808950.1174
76,4406002.296687,1769347808982.343
77,4406038.214231,1769347809018.2598
78,4406070.247989,1769347809050.2925
79,4406138.06575,1769347809118.1108
80,4406170.146043001,1769347809150.1904
81,4406202.164306,1769347809182.2097
82,4406238.021655,1769347809218.0662
83,4406270.155898,1769347809250.2012
84,4406339.110154,1769347809319.1545
85,4406370.21422,1769347809350.2583
86,4406402.27645,1769347809382.322
87,4406438.345372,1769347809418.3909
88,4406470.213234,1769347809450.2578
89,4406538.16673,1769347809518.2122
90,4406570.24747,1769347809550.2922
91,4406602.211119,1769347809582.2566
92,4406638.201163,1769347809618.2466
93,4406670.237078001,1769347809650.2817
94,4406738.083137999,1769347809718.1272
95,4406770.150134,1769347809750.1934
96,4406802.295615,1769347809782.3423
97,4406838.094505,1769347809818.1384
98,4406870.215472001,1769347809850.26
99,4406938.219021,1769347809918.2642
100,4406970.245142,1769347809950.2913
101,4407002.239527,1769347809982.2847
102,4407039.828918001,1769347810019.8738
103,4407102.30834,1769347810082.3538
104,4407138.138687,1769347810118.185
105,4407170.335027,1769347810150.3804
106,4407202.24463,1769347810182.2893
107,4407238.208032,1769347810218.2527
108,4407302.26828,1769347810282.313
109,4407338.308227,1769347810318.3547
110,4407370.209279,1769347810350.2544
111,4407402.142282,1769347810382.1865
112,4407438.212777001,1769347810418.258
113,4407502.220895001,1769347810482.266
114,4407538.322718,1769347810518.3677
115,4407570.263655,1769347810550.3093
116,4407602.191856,1769347810582.2368
117,4407638.175585,1769347810618.2202
118,4407702.209905,1769347810682.2546
119,4407738.303901,1769347810718.3513
120,4407770.1492,1769347810750.195
121,4407802.171821,1769347810782.2173
122,4407838.23532,1769347810818.282
123,4407902.213225001,1769347810882.2585
124,4407938.323726,1769347810918.369
125,4407970.232364001,1769347810950.2793
126,4408002.164971,1769347810982.2104
127,4408038.254211,1769347811018.2986
128,4408102.214566,1769347811082.2593
129,4408138.323186,1769347811118.3716
130,4408170.163911,1769347811150.21
131,4408202.167159,1769347811182.2117
132,4408238.077458,1769347811218.1213
133,4408302.166838,1769347811282.2112
134,4408338.345575,1769347811318.3918
135,4408370.098833,1769347811350.144
136,4408402.219281,1769347811382.2642
137,4408438.16837,1769347811418.2139
138,4408502.228708,1769347811482.2732
139,4408538.383694,1769347811518.4294
140,4408570.120012,1769347811550.1653
141,4408602.163989,1769347811582.2085
142,4408638.175178,1769347811618.2202
143,4408702.218707,1769347811682.2634
144,4408738.31327,1769347811718.3586
145,4408770.082293999,1769347811750.127
146,4408802.184683,1769347811782.229
147,4408838.30385,1769347811818.3496
148,4408902.220952,1769347811882.2666
149,4408938.3366559995,1769347811918.3828
150,4408970.164008,1769347811950.2095
151,4409002.186781,1769347811982.2314
152,4409070.167048,1769347812050.212
153,4409102.243825,1769347812082.2898
154,4409138.250415,1769347812118.296
155,4409170.264448,1769347812150.3113
156,4409202.105572,1769347812182.1504
157,4409270.045147,1769347812250.092
158,4409302.239154,1769347812282.2847
159,4409338.311112001,1769347812318.357
160,4409370.174606,1769347812350.2188
161,4409438.308183,1769347812418.3535
162,4409470.240518,1769347812450.2864
163,4409502.247704,1769347812482.2942
164,4409538.259475,1769347812518.3054
165,4409570.2565089995,1769347812550.303
166,4409638.318963,1769347812618.3643
167,4409670.1099310005,1769347812650.155
168,4409702.374968,1769347812682.4204
169,4409738.307224,1769347812718.353
170,4409802.684023,1769347812782.7292
171,4409838.36945,1769347812818.416
172,4409870.27656,1769347812850.322
173,4409902.9100170005,1769347812882.9563
174,4409938.343982,1769347812918.39
175,4410002.376166,1769347812982.422
176,4410038.3175099995,1769347813018.3643
177,4410070.132945,1769347813050.1782
178,4410102.706263,1769347813082.7505
179,4410138.270618999,1769347813118.3157
180,4410202.261442999,1769347813182.3064
181,4410238.361086,1769347813218.408
182,4410270.191446001,1769347813250.2368
183,4410302.211703,1769347813282.2573
184,4410338.253641,1769347813318.2986
185,4410402.30946,1769347813382.355
186,4410438.329287,1769347813418.3755
187,4410470.124847,1769347813450.1704
188,4410502.194854,1769347813482.2397
189,4410570.156858,1769347813550.202
190,4410602.269953,1769347813582.3164
191,4410638.314797,1769347813618.36
192,4410670.072426,1769347813650.117
193,4410702.17339,1769347813682.218
194,4410770.202833001,1769347813750.2483
195,4410802.396062001,1769347813782.4417
196,4410838.259168,1769347813818.3047
197,4410870.167889,1769347813850.2131
198,4410902.922453,1769347813882.967
199,4410970.156353,1769347813950.2012
200,4411002.873843,1769347813982.9182
201,4411038.279731001,1769347814018.3252
202,4411070.065959999,1769347814050.1118
203,4411102.187762,1769347814082.2324
204,4411170.1124909995,1769347814150.1565
205,4411202.273942,1769347814182.319
206,4411238.276976,1769347814218.3228
207,4411270.12404,1769347814250.1697
208,4411302.244516,1769347814282.2896
209,4411370.041309,1769347814350.086
210,4411402.219468,1769347814382.2656
211,4411438.12964,1769347814418.1748
212,4411470.256177,1769347814450.302
213,4411502.196800999,1769347814482.242
214,4411570.09815,1769347814550.1428
215,4411602.324285,1769347814582.3699
216,4411638.242553,1769347814618.2883
217,4411670.16448,1769347814650.2092
218,4411702.24737,1769347814682.2925
219,4411770.159983,1769347814750.2053
220,4411802.301105,1769347814782.3462
221,4411838.1850189995,1769347814818.23
222,4411870.226134,1769347814850.2717
223,4411902.251529,1769347814882.2966
224,4411970.182968,1769347814950.2275
225,4412002.376104999,1769347814982.4214
226,4412038.326046,1769347815018.3723
227,4412070.167417,1769347815050.2126
228,4412102.271548,1769347815082.3164
229,4412170.188965,1769347815150.2356
230,4412202.314754,1769347815182.3608
231,4412238.253651001,1769347815218.299
232,4412270.18431,1769347815250.2302
233,4412338.327526,1769347815318.3765
234,4412370.133498,1769347815350.1787
235,4412402.3116190005,1769347815382.3574
236,4412438.1845660005,1769347815418.23
237,4412470.261407,1769347815450.3074
238,4412538.175464001,1769347815518.221
239,4412570.245358,1769347815550.2903
240,4412602.346241999,1769347815582.3918
241,4412638.178907,1769347815618.224
242,4412670.2305,1769347815650.2754
243,4412738.219951,1769347815718.2654
244,4412770.089829001,1769347815750.1335
245,4412802.256099001,1769347815782.3018
246,4412838.227497,1769347815818.273
247,4412870.300225001,1769347815850.3467
248,4412938.152869999,1769347815918.1982
249,4412970.154393,1769347815950.1997
250,4413002.907182,1769347815982.9526
251,4413038.2910090005,1769347816018.3364
252,4413070.256254,1769347816050.3015
253,4413138.190508,1769347816118.2373
254,4413170.217855,1769347816150.2622
255,4413202.282639001,1769347816182.3293
256,4413238.2479489995,1769347816218.2932
257,4413270.210585,1769347816250.2546
258,4413338.24229,1769347816318.2874
259,4413370.241822,1769347816350.287
260,4413402.250816,1769347816382.2966
261,4413438.155331001,1769347816418.1992
262,4413470.198639,1769347816450.2432
263,4413538.28863,1769347816518.3345
264,4413570.219179,1769347816550.2642
265,4413602.284367,1769347816582.3303
266,4413638.180251,1769347816618.224
267,4413702.2498469995,1769347816682.2954
268,4413738.250512,1769347816718.2964
269,4413770.214516,1769347816750.2595
270,4413802.2859499995,1769347816782.3318
271,4413838.2203049995,1769347816818.2656
272,4413902.299337,1769347816882.3455
273,4413938.169888,1769347816918.216
274,4413970.233042,1769347816950.2778
275,4414002.227001,1769347816982.2737
276,4414038.204194,1769347817018.2498
277,4414102.2035610005,1769347817082.2498
278,4414138.184605,1769347817118.23
279,4414170.245655,1769347817150.291
280,4414202.320825,1769347817182.3667
281,4414237.9994169995,1769347817218.0713
282,4414302.319852,1769347817282.3662
283,4414338.169103,1769347817318.2146
284,4414370.136642,1769347817350.1824
285,4414402.301172,1769347817382.3477
286,4414438.175935,1769347817418.2214
287,4414502.244783,1769347817482.29
288,4414538.180221001,1769347817518.2258
289,4414570.267704,1769347817550.3123
290,4414602.305341,1769347817582.3513
291,4414638.181547,1769347817618.2268
292,4414702.270015,1769347817682.3167
293,4414738.251515999,1769347817718.2974
294,4414770.263433,1769347817750.3079
295,4414802.331814,1769347817782.3777
296,4414838.236582,1769347817818.282
297,4414902.299304,1769347817882.3455
298,4414938.159725,1769347817918.2056
299,4414970.247215999,1769347817950.2927
300,4415002.214545,1769347817982.26
301,4415038.12026,1769347818018.1646
302,4415102.333045,1769347818082.379
303,4415138.234208,1769347818118.282
304,4415170.239665,1769347818150.2854
305,4415202.283853,1769347818182.3298
306,4415238.204921,1769347818218.2502
307,4415302.224276,1769347818282.2708
308,4415338.273072001,1769347818318.3198
309,4415370.255325,1769347818350.3003
310,4415402.272975001,1769347818382.3188
311,4415470.248346,1769347818450.295
312,4415502.286001001,1769347818482.3325
313,4415538.16713,1769347818518.2124
314,4415570.226198,1769347818550.2712
315,4415602.15985,1769347818582.2056
316,4415670.256354,1769347818650.3013
317,4415702.298202,1769347818682.344
318,4415738.2397920005,1769347818718.286
319,4415770.2628959995,1769347818750.308
320,4415802.164535,1769347818782.2102
321,4415870.270517,1769347818850.3164
322,4415902.167396,1769347818882.2134
323,4415938.15466,1769347818918.2004
324,4415970.244712,1769347818950.2896
325,4416038.239531,1769347819018.2854
326,4416070.272285,1769347819050.3176
327,4416102.280197999,1769347819082.3262
328,4416138.19586,1769347819118.242
329,4416170.27757,1769347819150.3225
330,4416238.171076,1769347819218.2166
331,4416270.255135001,1769347819250.2996
332,4416302.385365999,1769347819282.4316
333,4416338.252495999,1769347819318.2979
334,4416370.302887,1769347819350.3496
335,4416438.268748,1769347819418.3137
336,4416470.376565,1769347819450.4233
337,4416502.329604,1769347819482.3752
338,4416538.270893,1769347819518.3167
339,4416570.302123,1769347819550.3474
340,4416638.23969,1769347819618.2869
341,4416670.28099,1769347819650.3264
342,4416702.404763,1769347819682.4504
343,4416738.211882,1769347819718.2573
344,4416770.299234999,1769347819750.3452
345,4416838.859409,1769347819818.9048
346,4416870.840755001,1769347819850.886
347,4416902.287728,1769347819882.3335
348,4416938.234580001,1769347819918.2805
349,4416970.771648,1769347819950.8164
350,4417038.204107,1769347820018.25
351,4417070.334991,1769347820050.3818
352,4417102.284639,1769347820082.3306
353,4417138.252129,1769347820118.2983
354,4417170.254636,1769347820150.2993
355,4417238.2615,1769347820218.308
356,4417270.31941,1769347820250.365
357,4417302.436786,1769347820282.4824
358,4417338.27776,1769347820318.325
359,4417370.65238,1769347820350.6995
360,4417438.113701,1769347820418.1587
361,4417470.327565,1769347820450.3745
362,4417502.212537,1769347820482.2578
363,4417538.230288,1769347820518.2769
364,4417570.19545,1769347820550.2402
365,4417638.118805,1769347820618.164
366,4417670.305114999,1769347820650.3503
367,4417702.088717001,1769347820682.1333
368,4417738.161296,1769347820718.206
369,4417770.274577,1769347820750.3188
370,4417838.062899,1769347820818.1082
371,4417870.6141490005,1769347820850.6597
372,4417902.199587,1769347820882.2454
373,4417938.097601,1769347820918.143
374,4417970.718122999,1769347820950.763
375,4418038.1511160005,1769347821018.197
376,4418070.934194,1769347821050.9788
377,4418102.197911999,1769347821082.2417
378,4418138.1635529995,1769347821118.208
379,4418171.089393999,1769347821151.1335
380,4418238.180637,1769347821218.226
381,4418270.396562001,1769347821250.4421
382,4418302.013112,1769347821282.0588
383,4418338.110315001,1769347821318.156
384,4418402.109503999,1769347821382.1548
385,4418438.155308,1769347821418.2004
386,4418470.347664,1769347821450.3938
387,4418502.163086999,1769347821482.2085
388,4418538.194914999,1769347821518.2397
389,4418602.195956,1769347821582.241
390,4418638.029834,1769347821618.0745
391,4418670.349809,1769347821650.3967
392,4418702.142686999,1769347821682.1873
393,4418737.976381,1769347821718.0212
394,4418802.105736,1769347821782.1501
395,4418838.147644,1769347821818.193
396,4418870.242974,1769347821850.2893
397,4418902.345026,1769347821882.3906
398,4418938.105662,1769347821918.1506
399,4419002.193472,1769347821982.239
400,4419038.038257,1769347822018.0837
401,4419070.414431999,1769347822050.4612
402,4419102.129429,1769347822082.1748
403,4419138.166649,1769347822118.2126
404,4419202.204662001,1769347822182.2505
405,4419238.173471,1769347822218.2175
406,4419270.311198,1769347822250.3586
407,4419302.264489,1769347822282.3103
408,4419338.093632,1769347822318.1392
409,4419402.116162,1769347822382.1616
410,4419438.067373,1769347822418.112
411,4419470.364401,1769347822450.4114
412,4419502.172525,1769347822482.2175
413,4419538.200173001,1769347822518.2444
414,4419602.112437,1769347822582.1575
415,4419638.1547,1769347822618.1997
416,4419670.325182,1769347822650.3706
417,4419702.177432,1769347822682.2224
418,4419738.236743,1769347822718.2817
419,4419802.146206,1769347822782.1912
420,4419838.230043001,1769347822818.275
421,4419870.305935999,1769347822850.352
422,4419902.18053,1769347822882.2268
423,4419938.239153,1769347822918.2847
424,4420002.102814,1769347822982.1492
425,4420038.254976,1769347823018.2996
426,4420070.361107999,1769347823050.407
427,4420102.1310870005,1769347823082.177
428,4420138.243787,1769347823118.289
429,4420202.148491,1769347823182.1938
430,4420238.231059999,1769347823218.276
431,4420270.394032,1769347823250.44
432,4420302.17287,1769347823282.2183
433,4420338.257687,1769347823318.3035
434,4420402.1383609995,1769347823382.184
435,4420438.232773,1769347823418.2773
436,4420470.342553,1769347823450.3887
437,4420502.202621,1769347823482.2485
438,4420538.263336,1769347823518.3083
439,4420602.1246299995,1769347823582.1704
440,4420638.251946,1769347823618.298
441,4420670.291166,1769347823650.3364
442,4420702.291780001,1769347823682.3372
443,4420738.110502,1769347823718.1543
444,4420802.166666,1769347823782.2122
445,4420838.206191,1769347823818.2524
446,4420870.353646,1769347823850.3992
447,4420902.104063,1769347823882.1497
448,4420970.3117970005,1769347823950.3564
449,4421001.944671,1769347823981.989
450,4421038.060017999,1769347824018.103
451,4421070.335073999,1769347824050.3823
452,4421102.186794,1769347824082.2317
453,4421170.238818,1769347824150.2856
454,4421202.235305,1769347824182.2815
455,4421238.216794,1769347824218.2617
456,4421270.320196,1769347824250.3657
457,4421302.073168,1769347824282.1187
458,4421370.377522999,1769347824350.423
459,4421401.962101,1769347824382.0076
460,4421438.255135,1769347824418.3008
461,4421470.282239,1769347824450.3274
462,4421502.035916,1769347824482.081
463,4421538.253103,1769347824518.2983
464,4421602.165352999,1769347824582.2117
465,4421638.2459619995,1769347824618.293
466,4421670.373503,1769347824650.4194
467,4421702.097099,1769347824682.1423
468,4421738.255845,1769347824718.3018
469,4421802.18323,1769347824782.2295
470,4421838.23907,1769347824818.2844
471,4421870.327313,1769347824850.373
472,4421902.186627001,1769347824882.233
473,4421970.370274,1769347824950.4165
474,4422002.073525,1769347824982.1184
475,4422038.264907,1769347825018.3113
476,4422070.311896,1769347825050.3582
477,4422102.148004,1769347825082.194
478,4422170.324406,1769347825150.3708
479,4422202.1693939995,1769347825182.2156
480,4422238.225067,1769347825218.2695
481,4422270.35233,1769347825250.3982
482,4422302.124505,1769347825282.17
483,4422370.308153001,1769347825350.3538
484,4422402.135715,1769347825382.1814
485,4422438.240581,1769347825418.2861
486,4422470.331561,1769347825450.3774
487,4422502.20656,1769347825482.2522
488,4422538.240726001,1769347825518.2861
489,4422602.077775,1769347825582.1223
490,4422638.230548999,1769347825618.2751
491,4422670.327636001,1769347825650.373
492,4422702.099087,1769347825682.1448
493,4422738.254498,1769347825718.2993
494,4422802.1699709995,1769347825782.2158
495,4422838.279752,1769347825818.326
496,4422870.358898,1769347825850.4045
497,4422902.217185,1769347825882.2627
498,4422970.353255999,1769347825950.3992
499,4423002.125885,1769347825982.171
500,4423038.2040949995,1769347826018.2485
501,4423070.243711,1769347826050.2888
502,4423102.224567,1769347826082.2703
503,4423170.327682,1769347826150.3735
504,4423202.098979,1769347826182.144
505,4423238.253839,1769347826218.2993
506,4423270.324019,1769347826250.3699
507,4423302.131123001,1769347826282.1765
508,4423370.311124,1769347826350.3574
509,4423402.096162,1769347826382.142
510,4423438.216980999,1769347826418.263
511,4423470.384405,1769347826450.4302
512,4423502.238883,1769347826482.2852
513,4423570.332913999,1769347826550.3792
514,4423602.215396999,1769347826582.261
515,4423638.196937,1769347826618.2422
516,4423670.331536,1769347826650.3787
517,4423702.069914999,1769347826682.1147
518,4423770.431916,1769347826750.478
519,4423802.175461,1769347826782.2214
520,4423838.234925,1769347826818.281
521,4423870.322115,1769347826850.368
522,4423902.175551999,1769347826882.2214
523,4423970.342224,1769347826950.3877
524,4424002.2002220005,1769347826982.2463
525,4424038.248935,1769347827018.295
526,4424070.255888999,1769347827050.302
527,4424102.145118,1769347827082.1907
528,4424170.299896,1769347827150.3455
529,4424202.145365001,1769347827182.1904
530,4424238.226937,1769347827218.2717
531,4424270.2641320005,1769347827250.3098
532,4424301.970431,1769347827282.0151
533,4424370.331222,1769347827350.377
534,4424402.040716,1769347827382.0852
535,4424438.121052,1769347827418.1648
536,4424470.230382,1769347827450.276
537,4424502.113899,1769347827482.1592
538,4424570.286835,1769347827550.3323
539,4424602.186273,1769347827582.2317
540,4424638.2194529995,1769347827618.2656
541,4424670.248372,1769347827650.294
542,4424701.9484210005,1769347827681.9917
543,4424770.272047,1769347827750.3176
544,4424802.0808689995,1769347827782.125
545,4424838.283977,1769347827818.3303
546,4424870.260365,1769347827850.3054
547,4424902.184591,1769347827882.23
548,4424970.269033,1769347827950.3145
549,4425001.987488,1769347827982.0337
550,4425038.161761,1769347828018.2053
551,4425070.319497,1769347828050.365
552,4425102.289669001,1769347828082.3352
553,4425170.340576,1769347828150.3857
554,4425202.115835,1769347828182.161
555,4425238.326888001,1769347828218.3735
556,4425270.268878999,1769347828250.314
557,4425302.121557,1769347828282.1658
558,4425370.261905,1769347828350.3071
559,4425402.158063,1769347828382.202
560,4425438.2696,1769347828418.3137
561,4425470.3211550005,1769347828450.367
562,4425502.315218,1769347828482.3604
563,4425570.31119,1769347828550.3567
564,4425602.180811,1769347828582.226
565,4425638.811539999,1769347828618.8562
566,4425670.482961,1769347828650.528
567,4425702.221585,1769347828682.2676
568,4425770.258206001,1769347828750.3044
569,4425802.1490279995,1769347828782.1934
570,4425838.154518,1769347828818.1987
571,4425870.303382,1769347828850.3489
572,4425902.269738,1769347828882.3152
573,4425970.257513001,1769347828950.3037
574,4426002.189242,1769347828982.2346
575,4426038.076125,1769347829018.1206
576,4426070.057219,1769347829050.1016
577,4426101.980043001,1769347829082.0244
578,4426138.348157,1769347829118.3938
579,4426202.180753,1769347829182.2253
580,4426238.29381,1769347829218.3396
581,4426270.070124,1769347829250.114
582,4426302.208506,1769347829282.254
583,4426338.325013,1769347829318.3704
584,4426402.177153,1769347829382.222
585,4426438.297181,1769347829418.3425
586,4426470.288132,1769347829450.3337
587,4426502.163075,1769347829482.208
588,4426538.281557,1769347829518.3267
589,4426602.18812,1769347829582.2336
590,4426638.2807829995,1769347829618.327
591,4426670.130348001,1769347829650.177
592,4426702.295692,1769347829682.3416
593,4426738.36785,1769347829718.4136
594,4426802.251473,1769347829782.2961
595,4426838.230989,1769347829818.2756
596,4426870.2676490005,1769347829850.3142
597,4426902.201851,1769347829882.2466
598,4426938.281359,1769347829918.327
599,4426970.204829999,1769347829950.2505
600,4427038.254242,1769347830018.2988
601,4427070.269042,1769347830050.3147
602,4427102.177149001,1769347830082.2217
603,4427138.355232,1769347830118.401
604,4427170.198829,1769347830150.2441
605,4427238.111903,1769347830218.155
606,4427270.166420001,1769347830250.2124
607,4427302.117241,1769347830282.1619
608,4427338.398553,1769347830318.444
609,4427370.1897,1769347830350.235
610,4427402.149794,1769347830382.195
611,4427470.199244,1769347830450.2456
612,4427502.232348,1769347830482.2776
613,4427538.356406,1769347830518.4019
614,4427570.139711,1769347830550.1846
615,4427602.886634001,1769347830582.9312
616,4427670.277413,1769347830650.3237
617,4427702.229718,1769347830682.2742
618,4427738.311125999,1769347830718.356
619,4427770.23594,1769347830750.2812
620,4427838.226864,1769347830818.2732
621,4427870.115424,1769347830850.1606
622,4427902.184106001,1769347830882.228
623,4427938.315362999,1769347830918.3616
624,4427970.226539,1769347830950.2715
625,4428038.318547,1769347831018.365
626,4428070.248113,1769347831050.294
627,4428102.288759,1769347831082.3345
628,4428138.297537,1769347831118.3433
629,4428202.213365,1769347831182.2585
630,4428238.273187,1769347831218.3179
631,4428270.2146499995,1769347831250.2598
632,4428302.179051001,1769347831282.2258
633,4428338.221415,1769347831318.2673
634,4428370.276040999,1769347831350.321
635,4428438.442221,1769347831418.489
636,4428470.210252,1769347831450.256
637,4428502.579628,1769347831482.625
638,4428538.328539,1769347831518.3743
639,4428602.028555,1769347831582.0723
640,4428638.415870001,1769347831618.4612
641,4428670.2385,1769347831650.2847
642,4428702.197484,1769347831682.243
643,4428738.329799,1769347831718.3762
644,4428770.1592459995,1769347831750.2039
645,4428838.401889,1769347831818.4473
646,4428870.329727001,1769347831850.3757
647,4428902.155975,1769347831882.2002
648,4428938.317497,1769347831918.3633
649,4429002.215853,1769347831982.2612
650,4429038.3050959995,1769347832018.3503
651,4429070.214748,1769347832050.262
652,4429102.22382,1769347832082.2703
653,4429138.410879,1769347832118.4568
654,4429202.193398001,1769347832182.2375
655,4429238.307288,1769347832218.3528
656,4429270.229641,1769347832250.2756
657,4429302.186729,1769347832282.2324
658,4429338.300058,1769347832318.3457
659,4429402.218594001,1769347832382.2637
660,4429438.21336,1769347832418.2583
661,4429470.064839,1769347832450.1108
662,4429502.222055,1769347832482.267
663,4429538.3774149995,1769347832518.4226
664,4429602.234825,1769347832582.2795
665,4429638.306072,1769347832618.3518
666,4429670.202649999,1769347832650.249
667,4429702.220519,1769347832682.2659
668,4429738.355421,1769347832718.4006
669,4429802.211174999,1769347832782.2559
670,4429838.31393,1769347832818.3594
671,4429870.228354,1769347832850.2754
672,4429902.24168,1769347832882.288
673,4429938.272644,1769347832918.3176
674,4430002.3094460005,1769347832982.3535
675,4430038.188707,1769347833018.2366
676,4430070.110664,1769347833050.1555
677,4430102.727397,1769347833082.7732
678,4430138.084272,1769347833118.129
679,4430202.61384,1769347833182.6577
680,4430238.048711,1769347833218.0923
681,4430270.204975,1769347833250.2493
682,4430302.62471,1769347833282.6697
683,4430338.276273,1769347833318.3218
684,4430402.29444,1769347833382.3408
685,4430438.314905,1769347833418.3608
686,4430470.064246,1769347833450.1096
687,4430502.252478,1769347833482.298
688,4430538.318164,1769347833518.364
689,4430602.287628001,1769347833582.334
690,4430638.191561,1769347833618.2358
691,4430670.224513,1769347833650.2712
692,4430702.3459210005,1769347833682.394
693,4430738.2091,1769347833718.2556
694,4430770.202857,1769347833750.2483
695,4430838.192272999,1769347833818.2368
696,4430870.202231,1769347833850.2488
697,4430902.271563,1769347833882.3186
698,4430938.339583,1769347833918.3848
699,4430970.20804,1769347833950.2534
700,4431038.303415,1769347834018.3494
701,4431070.237494,1769347834050.2837
702,4431102.303614001,1769347834082.35
703,4431138.326149,1769347834118.3713
704,4431202.398731001,1769347834182.4446
705,4431238.139304,1769347834218.1836
706,4431270.251840999,1769347834250.2983
707,4431302.482415,1769347834282.5273
708,4431338.348149,1769347834318.3933
709,4431402.745363,1769347834382.7896
710,4431438.262731,1769347834418.3096
711,4431470.135077,1769347834450.1814
712,4431502.299178,1769347834482.345
713,4431570.118295,1769347834550.1633
714,4431602.302569999,1769347834582.348
715,4431638.222033,1769347834618.2673
716,4431670.129873,1769347834650.176
717,4431702.211036,1769347834682.2563
718,4431770.104233,1769347834750.1494
719,4431802.316518,1769347834782.3618
720,4431838.342033,1769347834818.3877
721,4431870.191128001,1769347834850.236
722,4431902.249046,1769347834882.294
723,4431970.111369,1769347834950.1567
724,4432002.278439,1769347834982.326
725,4432038.259517,1769347835018.3054
726,4432070.222761,1769347835050.2693
727,4432138.354283,1769347835118.4006
728,4432170.164896,1769347835150.2112
729,4432202.2208360005,1769347835182.2676
730,4432238.223972,1769347835218.2693
731,4432270.130525,1769347835250.1758
732,4432338.281758,1769347835318.3276
733,4432370.212585,1769347835350.258
734,4432402.32795,1769347835382.3728
735,4432438.406073,1769347835418.4514
736,4432502.2923489995,1769347835482.3374
737,4432538.310334,1769347835518.3564
738,4432570.054824,1769347835550.0996
739,4432602.537248,1769347835582.5837
740,4432638.132789,1769347835618.1777
741,4432702.3360749995,1769347835682.3813
742,4432738.329046,1769347835718.3745
743,4432770.135168,1769347835750.181
744,4432802.280949,1769347835782.3254
745,4432870.030053,1769347835850.074
746,4432902.348865,1769347835882.3943
747,4432938.245155,1769347835918.2908
748,4432970.136227,1769347835950.1804
749,4433002.08503,1769347835982.1304
750,4433070.211457,1769347836050.2566
751,4433102.164457,1769347836082.2097
752,4433138.27226,1769347836118.3179
753,4433170.289233,1769347836150.3345
754,4433238.064549,1769347836218.1094
755,4433270.2383590005,1769347836250.283
756,4433302.2050830005,1769347836282.2522
757,4433338.248511,1769347836318.295
758,4433402.305222,1769347836382.3513
759,4433438.320612,1769347836418.3662
760,4433470.230045,1769347836450.2754
761,4433502.437226,1769347836482.482
762,4433570.246511,1769347836550.2932
763,4433602.28948,1769347836582.3357
764,4433638.936036,1769347836618.981
765,4433670.10613,1769347836650.1504
766,4433738.174583,1769347836718.2202
767,4433770.245912,1769347836750.2908
768,4433802.201309999,1769347836782.2478
769,4433838.090215,1769347836818.1343
770,4433870.091103,1769347836850.1343
